NMFS_ID,PCRloc'n,DNAloc'n,rBOXloc,PIT/Tag#,SEX(GHpsi),SEX,PIT_ID,Pop_ID,Status,FishKey_Reach,Remarks,WATERSHED,TRIB_1,TRIB_2,WATER_NAME,HATCHERY,Strain/Mark,Analysis,CrossRef,LENGTH,WEIGHT,Age,SpawnWinter,BirthYear,Notes,Hatchery.Status,STD_Date,CollectionDate,Collection Year,Lifestage,SampleID,Panel,Cross_Ref
K039075,KNQ_07C,K497_07C,7C,9.85E+14,,?,,,,,,Klamath River,,,Shasta River,,,,,144,,"age 1, PIT RECAP",,2012,"age 1, PIT RECAP",,2014_0505,5/5/14,2014,Juvenile,SH-CO-050514-T-03,STv6,K039075_K497_KNQ_7C
K039076,KNQ_07D,K497_07D,7D,9.89E+14,,?,,,,,,Klamath River,,,Shasta River,,,,,140,,age 1,,2012,age 1,,2014_0506,5/6/14,2014,Juvenile,SH-CO-050614-T-01,STv6,K039076_K497_KNQ_7D
K039077,KNQ_07E,K497_07E,7E,12787,,?,,,,,,Klamath River,,,Shasta River,,,,,147,,age 1,,2012,age 1,,2014_0507,5/7/14,2014,Juvenile,SH-CO-050714-T-01,STv6,K039077_K497_KNQ_7E
K039078,KNQ_07F,K497_07F,7F,11030,,?,,,,,,Klamath River,,,Shasta River,,,,,132,,age 1,,2012,age 1,,2014_0507,5/7/14,2014,Juvenile,SH-CO-050714-T-02,STv6,K039078_K497_KNQ_7F
K039079,KNQ_07G,K497_07G,7G,11049,,?,,,,,,Klamath River,,,Shasta River,,,,,155,,"age 1, Sample ID changed from ""SH-CO-050814-T-01"" to match envelope",,2012,"age 1, Sample ID changed from ""SH-CO-050814-T-01"" to match envelope",,2014_0509,5/9/14,2014,Juvenile,SH-CO-050914-T-01,STv6,K039079_K497_KNQ_7G
K039080,KNQ_07H,K497_07H,7H,11122,,?,,,,,,Klamath River,,,Shasta River,,,,,100,,age 0,,2013,age 0,,2014_0528,5/28/14,2014,Juvenile,SH-CO-052814-T-01,STv6,K039080_K497_KNQ_7H
K039081,KNQ_08A,K497_08A,8A,11082,,?,,,,,,Klamath River,,,Shasta River,,,,,110,,age 0,,2013,age 0,,2014_0528,5/28/14,2014,Juvenile,SH-CO-052814-T-02,STv6,K039081_K497_KNQ_8A
K039082,KNQ_08B,K497_08B,8B,11181,,?,,,,,,Klamath River,,,Shasta River,,,,,98,,age 0,,2013,age 0,,2014_0528,5/28/14,2014,Juvenile,SH-CO-052814-T-03,STv6,K039082_K497_KNQ_8B
K039083,KNQ_08C,K497_08C,8C,11052,,?,,,,,,Klamath River,,,Shasta River,,,,,102,,age 0,,2013,age 0,,2014_0528,5/28/14,2014,Juvenile,SH-CO-052814-T-04,STv6,K039083_K497_KNQ_8C
K039084,KNQ_08D,K497_08D,8D,11130,,?,,,,,,Klamath River,,,Shasta River,,,,,88,,age 0,,2013,age 0,,2014_0528,5/28/14,2014,Juvenile,SH-CO-052814-T-05,STv6,K039084_K497_KNQ_8D
K039085,KNQ_08E,K497_08E,8E,11157,,?,,,,,,Klamath River,,,Shasta River,,,,,96,,age 0,,2013,age 0,,2014_0528,5/28/14,2014,Juvenile,SH-CO-052814-T-06,STv6,K039085_K497_KNQ_8E
K039086,KNQ_08F,K497_08F,8F,11189,,?,,,,,,Klamath River,,,Shasta River,,,,,96,,age 0,,2013,age 0,,2014_0529,5/29/14,2014,Juvenile,SH-CO-052914-T-01,STv6,K039086_K497_KNQ_8F
K039088,KNQ_08H,K497_08H,8H,11101,,?,,,,,,Klamath River,,,Shasta River,,,,,85,,age 0,,2013,age 0,,2014_0530,5/30/14,2014,Juvenile,SH-CO-053014-T-01,STv6,K039088_K497_KNQ_8H
K039089,KNQ_09A,K497_09A,9A,11180,,?,,,,,,Klamath River,,,Shasta River,,,,,97,,age 0,,2013,age 0,,2014_0530,5/30/14,2014,Juvenile,SH-CO-053014-T-03,STv6,K039089_K497_KNQ_9A
K039090,KNQ_09B,K497_09B,9B,11164,,?,,,,,,Klamath River,,,Shasta River,,,,,98,,age 0,,2013,age 0,,2014_0530,5/30/14,2014,Juvenile,SH-CO-053014-T-04,STv6,K039090_K497_KNQ_9B
K039091,KNQ_09C,K497_09C,9C,11037,,?,,,,,,Klamath River,,,Shasta River,,,,,105,,age 0,,2013,age 0,,2014_0530,5/30/14,2014,Juvenile,SH-CO-053014-T-06,STv6,K039091_K497_KNQ_9C
K039092,KNQ_09D,K497_09D,9D,11043,,?,,,,,,Klamath River,,,Shasta River,,,,,102,,age 0,,2013,age 0,,2014_0531,5/31/14,2014,Juvenile,SH-CO-053114-T-01,STv6,K039092_K497_KNQ_9D
K039093,KNQ_09E,K497_09E,9E,11076,,?,,,,,,Klamath River,,,Shasta River,,,,,106,,age 0,,2013,age 0,,2014_0531,5/31/14,2014,Juvenile,SH-CO-053114-T-02,STv6,K039093_K497_KNQ_9E
K039094,KNQ_09F,K497_09F,9F,11156,,?,,,,,,Klamath River,,,Shasta River,,,,,98,,age 0,,2013,age 0,,2014_0531,5/31/14,2014,Juvenile,SH-CO-053114-T-03,STv6,K039094_K497_KNQ_9F
K039095,KNQ_09G,K497_09G,9G,11150,,?,,,,,,Klamath River,,,Shasta River,,,,,98,,age 0,,2013,age 0,,2014_0531,5/31/14,2014,Juvenile,SH-CO-053114-T-04,STv6,K039095_K497_KNQ_9G
K039096,KNQ_09H,K497_09H,9H,11098,,?,,,,,,Klamath River,,,Shasta River,,,,,100,,age 0,,2013,age 0,,2014_0531,5/31/14,2014,Juvenile,SH-CO-053114-T-05,STv6,K039096_K497_KNQ_9H
K039097,KNQ_10A,K497_10A,10A,11108,,?,,,,,,Klamath River,,,Shasta River,,,,,95,,age 0,,2013,age 0,,2014_0531,5/31/14,2014,Juvenile,SH-CO-053114-T-06,STv6,K039097_K497_KNQ_10A
K039098,KNQ_10B,K497_10B,10B,11091,,?,,,,,,Klamath River,,,Shasta River,,,,,95,,age 0,,2013,age 0,,2014_0602,6/2/14,2014,Juvenile,SH-CO-060214-T-01,STv6,K039098_K497_KNQ_10B
K039099,KNQ_10C,K497_10C,10C,11138,,?,,,,,,Klamath River,,,Shasta River,,,,,105,,age 0,,2013,age 0,,2014_0602,6/2/14,2014,Juvenile,SH-CO-060214-T-02,STv6,K039099_K497_KNQ_10C
K039100,KNQ_10D,K497_10D,10D,11118,,?,,,,,,Klamath River,,,Shasta River,,,,,101,,age 0,,2013,age 0,,2014_0602,6/2/14,2014,Juvenile,SH-CO-060214-T-03,STv6,K039100_K497_KNQ_10D
K039101,KNQ_10E,K497_10E,10E,11175,,?,,,,,,Klamath River,,,Shasta River,,,,,98,,age 0,,2013,age 0,,2014_0602,6/2/14,2014,Juvenile,SH-CO-060214-T-04,STv6,K039101_K497_KNQ_10E
K039102,KNQ_10F,K497_10F,10F,11021,,?,,,,,,Klamath River,,,Shasta River,,,,,97,,age 0,,2013,age 0,,2014_0602,6/2/14,2014,Juvenile,SH-CO-060214-T-05,STv6,K039102_K497_KNQ_10F
K039103,KNQ_10G,K497_10G,10G,11007,,?,,,,,,Klamath River,,,Shasta River,,,,,87,,age 0,,2013,age 0,,2014_0602,6/2/14,2014,Juvenile,SH-CO-060214-T-06,STv6,K039103_K497_KNQ_10G
K039105,KNQ_11A,K497_11A,11A,11012,,?,,,,,,Klamath River,,,Shasta River,,,,,100,,age 0,,2013,age 0,,2014_0602,6/2/14,2014,Juvenile,SH-CO-060214-T-08,STv6,K039105_K497_KNQ_11A
K039106,KNQ_11B,K497_11B,11B,13190,,?,,,,,,Klamath River,,,Shasta River,,,,,90,,age 0,,2013,age 0,,2014_0603,6/3/14,2014,Juvenile,SH-CO-060314-T-01,STv6,K039106_K497_KNQ_11B
K039107,KNQ_11C,K497_11C,11C,13176,,?,,,,,,Klamath River,,,Shasta River,,,,,95,,age 0,,2013,age 0,,2014_0603,6/3/14,2014,Juvenile,SH-CO-060314-T-02,STv6,K039107_K497_KNQ_11C
K039109,KNQ_11E,K497_11E,11E,13060,,?,,,,,,Klamath River,,,Shasta River,,,,,107,,age 0,,2013,age 0,,2014_0603,6/3/14,2014,Juvenile,SH-CO-060314-T-04,STv6,K039109_K497_KNQ_11E
K039110,KNQ_11F,K497_11F,11F,12747,,?,,,,,,Klamath River,,,Shasta River,,,,,97,,age 0,,2013,age 0,,2014_0603,6/3/14,2014,Juvenile,SH-CO-060314-T-05,STv6,K039110_K497_KNQ_11F
K039111,KNQ_11G,K497_11G,11G,12776,,?,,,,,,Klamath River,,,Shasta River,,,,,102,,age 0,,2013,age 0,,2014_0603,6/3/14,2014,Juvenile,SH-CO-060314-T-06,STv6,K039111_K497_KNQ_11G
K039112,KNQ_11H,K497_11H,11H,13121,,?,,,,,,Klamath River,,,Shasta River,,,,,100,,age 0,,2013,age 0,,2014_0603,6/3/14,2014,Juvenile,SH-CO-060314-T-07,STv6,K039112_K497_KNQ_11H
K039113,KNQ_12A,K497_12A,12A,13054,,?,,,,,,Klamath River,,,Shasta River,,,,,103,,age 0,,2013,age 0,,2014_0603,6/3/14,2014,Juvenile,SH-CO-060314-T-08,STv6,K039113_K497_KNQ_12A
K039114,KNQ_12B,K497_12B,12B,13170,,?,,,,,,Klamath River,,,Shasta River,,,,,102,,age 0,,2013,age 0,,2014_0603,6/3/14,2014,Juvenile,SH-CO-060314-T-09,STv6,K039114_K497_KNQ_12B
K039115,KNQ_12C,K497_12C,12C,13166,,?,,,,,,Klamath River,,,Shasta River,,,,,103,,age 0,,2013,age 0,,2014_0603,6/3/14,2014,Juvenile,SH-CO-060314-T-10,STv6,K039115_K497_KNQ_12C
K039116,KNQ_12D,K497_12D,12D,13118,,?,,,,,,Klamath River,,,Shasta River,,,,,100,,age 0,,2013,age 0,,2014_0603,6/3/14,2014,Juvenile,SH-CO-060314-T-11,STv6,K039116_K497_KNQ_12D
K039117,KNQ_12E,K497_12E,12E,13093,,?,,,,,,Klamath River,,,Shasta River,,,,,88,,age 0,,2013,age 0,,2014_0603,6/3/14,2014,Juvenile,SH-CO-060314-T-12,STv6,K039117_K497_KNQ_12E
K039118,KNQ_12F,K497_12F,12F,12675,,?,,,,,,Klamath River,,,Shasta River,,,,,101,,age 0,,2013,age 0,,2014_0604,6/4/14,2014,Juvenile,SH-CO-060414-T-01,STv6,K039118_K497_KNQ_12F
K039119,KNQ_12G,K497_12G,12G,13198,,?,,,,,,Klamath River,,,Shasta River,,,,,101,,age 0,,2013,age 0,,2014_0604,6/4/14,2014,Juvenile,SH-CO-060414-T-02,STv6,K039119_K497_KNQ_12G
K039120,KNQ_12H,K497_12H,12H,13024,,?,,,,,,Klamath River,,,Shasta River,,,,,97,,age 0,,2013,age 0,,2014_0604,6/4/14,2014,Juvenile,SH-CO-060414-T-03,STv6,K039120_K497_KNQ_12H
K039121,KNR_01A,K498_01A,1A,12603,,?,,,,,,Klamath River,,,Shasta River,,,,,104,,age 0,,2013,age 0,,2014_0605,6/5/14,2014,Juvenile,SH-CO-060514-T-01,STv6,K039121_K498_KNR_1A_partial_2B
K039122,KNR_01B,K498_01B,1B,12602,,?,,,,,,Klamath River,,,Shasta River,,,,,98,,age 0,,2013,age 0,,2014_0605,6/5/14,2014,Juvenile,SH-CO-060514-T-02,STv6,K039122_K498_KNRrr_1B
K039123,KNR_01C,K498_01C,1C,13186,,?,,,,,,Klamath River,,,Shasta River,,,,,100,,age 0,,2013,age 0,,2014_0605,6/5/14,2014,Juvenile,SH-CO-060514-T-03,STv6,K039123_K498_KNRrr_1C
K039124,KNR_01D,K498_01D,1D,13191,,?,,,,,,Klamath River,,,Shasta River,,,,,105,,age 0,,2013,age 0,,2014_0605,6/5/14,2014,Juvenile,SH-CO-060514-T-04,STv6,K039124_K498_KNRrr_1D
K039126,KNR_01F,K498_01F,1F,11086,,?,,,,,,Klamath River,,,Shasta River,,,,,83,,age 0,,2013,age 0,,2014_0606,6/6/14,2014,Juvenile,SH-CO-060614-T-01,STv6,K039126_K498_KNRrr_1F
K039127,KNR_01G,K498_01G,1G,11022,,?,,,,,,Klamath River,,,Shasta River,,,,,99,,age 0,,2013,age 0,,2014_0606,6/6/14,2014,Juvenile,SH-CO-060614-T-02,STv6,K039127_K498_KNRrr_1G
K039128,KNR_01H,K498_01H,1H,11154,,?,,,,,,Klamath River,,,Shasta River,,,,,100,,age 0,,2013,age 0,,2014_0606,6/6/14,2014,Juvenile,SH-CO-060614-T-03,STv6,K039128_K498_KNRrr_1H
K039129,KNR_02A,K498_02A,2A,11033,,?,,,,,,Klamath River,,,Shasta River,,,,,98,,age 0,,2013,age 0,,2014_0606,6/6/14,2014,Juvenile,SH-CO-060614-T-04,STv6,K039129_K498_KNRrr_2A
K039130,KNR_02B,K498_02B,2B,11013,,?,,,,,,Klamath River,,,Shasta River,,,,,103,,age 0,,2013,age 0,,2014_0606,6/6/14,2014,Juvenile,SH-CO-060614-T-05,STv6,K039130_K498_KNRrr_2B
K039131,KNR_02C,K498_02C,2C,11016,,?,,,,,,Klamath River,,,Shasta River,,,,,107,,age 0,,2013,age 0,,2014_0606,6/6/14,2014,Juvenile,SH-CO-060614-T-06,STv6,K039131_K498_KNRrr_2C
K039132,KNR_02D,K498_02D,2D,11061,,?,,,,,,Klamath River,,,Shasta River,,,,,95,,age 0,,2013,age 0,,2014_0606,6/6/14,2014,Juvenile,SH-CO-060614-T-07,STv6,K039132_K498_KNRrr_2D
K039133,KNR_02E,K498_02E,2E,11053,,?,,,,,,Klamath River,,,Shasta River,,,,,93,,age 0,,2013,age 0,,2014_0606,6/6/14,2014,Juvenile,SH-CO-060614-T-08,STv6,K039133_K498_KNRrr_2E
K039134,KNR_02F,K498_02F,2F,11115,,?,,,,,,Klamath River,,,Shasta River,,,,,96,,age 0,,2013,age 0,,2014_0606,6/6/14,2014,Juvenile,SH-CO-060614-T-09,STv6,K039134_K498_KNRrr_2F
K039135,KNR_02G,K498_02G,2G,11085,,?,,,,,,Klamath River,,,Shasta River,,,,,105,,age 0,,2013,age 0,,2014_0607,6/7/14,2014,Juvenile,SH-CO-060714-T-01,STv6,K039135_K498_KNRrr_2G
K039136,KNR_02H,K498_02H,2H,13099,,?,,,,,,Klamath River,,,Shasta River,,,,,102,,age 0,,2013,age 0,,2014_0609,6/9/14,2014,Juvenile,SH-CO-060914-T-01,STv6,K039136_K498_KNRrr_2H
K039137,KNR_03A,K498_03A,3A,13050,,?,,,,,,Klamath River,,,Shasta River,,,,,101,,age 0,,2013,age 0,,2014_0609,6/9/14,2014,Juvenile,SH-CO-060914-T-02,STv6,K039137_K498_KNRrr_3A
K039138,KNR_03B,K498_03B,3B,13196,,?,,,,,,Klamath River,,,Shasta River,,,,,94,,age 0,,2013,age 0,,2014_0609,6/9/14,2014,Juvenile,SH-CO-060914-T-03,STv6,K039138_K498_KNRrr_3B
K039139,KNR_03C,K498_03C,3C,12644,,?,,,,,,Klamath River,,,Shasta River,,,,,111,,age 0,,2013,age 0,,2014_0609,6/9/14,2014,Juvenile,SH-CO-060914-T-04,STv6,K039139_K498_KNRrr_3C
K039140,KNR_03D,K498_03D,3D,12784,,?,,,,,,Klamath River,,,Shasta River,,,,,93,,age 0,,2013,age 0,,2014_0609,6/9/14,2014,Juvenile,SH-CO-060914-T-05,STv6,K039140_K498_KNRrr_3D
K039141,KNR_03E,K498_03E,3E,12600,,?,,,,,,Klamath River,,,Shasta River,,,,,111,,age 0,,2013,age 0,,2014_0609,6/9/14,2014,Juvenile,SH-CO-060914-T-06,STv6,K039141_K498_KNRrr_3E
K039142,KNR_03F,K498_03F,3F,13076,,?,,,,,,Klamath River,,,Shasta River,,,,,99,,age 0,,2013,age 0,,2014_0609,6/9/14,2014,Juvenile,SH-CO-060914-T-07,STv6,K039142_K498_KNRrr_3F
K039143,KNR_03G,K498_03G,3G,12631,,?,,,,,,Klamath River,,,Shasta River,,,,,96,,age 0,,2013,age 0,,2014_0609,6/9/14,2014,Juvenile,SH-CO-060914-T-08,STv6,K039143_K498_KNRrr_3G
K039144,KNR_03H,K498_03H,3H,13161,,?,,,,,,Klamath River,,,Shasta River,,,,,107,,age 0,,2013,age 0,,2014_0609,6/9/14,2014,Juvenile,SH-CO-060914-T-09,STv6,K039144_K498_KNRrr_3H
K039145,KNR_04A,K498_04A,4A,13022,,?,,,,,,Klamath River,,,Shasta River,,,,,88,,age 0,,2013,age 0,,2014_0609,6/9/14,2014,Juvenile,SH-CO-060914-T-10,STv6,K039145_K498_KNRrr_4A
K039147,KNR_04C,K498_04C,4C,13075,,?,,,,,,Klamath River,,,Shasta River,,,,,102,,age 0,,2013,age 0,,2014_0609,6/9/14,2014,Juvenile,SH-CO-060914-T-12,STv6,K039147_K498_KNRrr_4C
K039148,KNR_04D,K498_04D,4D,11178,,?,,,,,,Klamath River,,,Shasta River,,,,,100,,age 0,,2013,age 0,,2014_0609,6/9/14,2014,Juvenile,SH-CO-060914-T-13,STv6,K039148_K498_KNRrr_4D
K039149,KNR_04E,K498_04E,4E,13114,,?,,,,,,Klamath River,,,Shasta River,,,,,105,,age 0,,2013,age 0,,2014_0610,6/10/14,2014,Juvenile,SH-CO-061014-T-01,STv6,K039149_K498_KNRrr_4E
K039150,KNR_04F,K498_04F,4F,12737,,?,,,,,,Klamath River,,,Shasta River,,,,,110,,age 0,,2013,age 0,,2014_0610,6/10/14,2014,Juvenile,SH-CO-061014-T-02,STv6,K039150_K498_KNRrr_4F
K039151,KNR_04G,K498_04G,4G,13044,,?,,,,,,Klamath River,,,Shasta River,,,,,100,,age 0,,2013,age 0,,2014_0610,6/10/14,2014,Juvenile,SH-CO-061014-T-03,STv6,K039151_K498_KNRrr_4G
K039152,KNR_04H,K498_04H,4H,13193,,?,,,,,,Klamath River,,,Shasta River,,,,,110,,age 0,,2013,age 0,,2014_0610,6/10/14,2014,Juvenile,SH-CO-061014-T-04,STv6,K039152_K498_KNRrr_4H
K039153,KNR_05A,K498_05A,5A,13149,,?,,,,,,Klamath River,,,Shasta River,,,,,100,,age 0,,2013,age 0,,2014_0610,6/10/14,2014,Juvenile,SH-CO-061014-T-05,STv6,K039153_K498_KNRrr_5A
K039154,KNR_05B,K498_05B,5B,13068,,?,,,,,,Klamath River,,,Shasta River,,,,,109,,age 0,,2013,age 0,,2014_0610,6/10/14,2014,Juvenile,SH-CO-061014-T-06,STv6,K039154_K498_KNRrr_5B
K039155,KNR_05C,K498_05C,5C,13115,,?,,,,,,Klamath River,,,Shasta River,,,,,106,,age 0,,2013,age 0,,2014_0610,6/10/14,2014,Juvenile,SH-CO-061014-T-07,STv6,K039155_K498_KNRrr_5C
K039156,KNR_05D,K498_05D,5D,13079,,?,,,,,,Klamath River,,,Shasta River,,,,,108,,age 0,,2013,age 0,,2014_0610,6/10/14,2014,Juvenile,SH-CO-061014-T-08,STv6,K039156_K498_KNRrr_5D
K039157,KNR_05E,K498_05E,5E,13091,,?,,,,,,Klamath River,,,Shasta River,,,,,102,,age 0,,2013,age 0,,2014_0610,6/10/14,2014,Juvenile,SH-CO-061014-T-09,STv6,K039157_K498_KNRrr_5E
K039158,KNR_05F,K498_05F,5F,13023,,?,,,,,,Klamath River,,,Shasta River,,,,,97,,age 0,,2013,age 0,,2014_0610,6/10/14,2014,Juvenile,SH-CO-061014-T-10,STv6,K039158_K498_KNRrr_5F
K039159,KNR_05G,K498_05G,5G,13063,,?,,,,,,Klamath River,,,Shasta River,,,,,98,,age 0,,2013,age 0,,2014_0610,6/10/14,2014,Juvenile,SH-CO-061014-T-11,STv6,K039159_K498_KNRrr_5G
K039160,KNR_05H,K498_05H,5H,12727,,?,,,,,,Klamath River,,,Shasta River,,,,,97,,age 0,,2013,age 0,,2014_0610,6/10/14,2014,Juvenile,SH-CO-061014-T-12,STv6,K039160_K498_KNRrr_5H
K039161,KNR_06A,K498_06A,6A,13020,,?,,,,,,Klamath River,,,Shasta River,,,,,106,,age 0,,2013,age 0,,2014_0610,6/10/14,2014,Juvenile,SH-CO-061014-T-13,STv6,K039161_K498_KNRrr_6A
K039162,KNR_06B,K498_06B,6B,12637,,?,,,,,,Klamath River,,,Shasta River,,,,,85,,age 0,,2013,age 0,,2014_0610,6/10/14,2014,Juvenile,SH-CO-061014-T-14,STv6,K039162_K498_KNRrr_6B
K039163,KNR_06C,K498_06C,6C,13043,,?,,,,,,Klamath River,,,Shasta River,,,,,105,,age 0,,2013,age 0,,2014_0611,6/11/14,2014,Juvenile,SH-CO-061114-T-01,STv6,K039163_K498_KNRrr_6C
K039164,KNR_06D,K498_06D,6D,13132,,?,,,,,,Klamath River,,,Shasta River,,,,,111,,age 0,,2013,age 0,,2014_0611,6/11/14,2014,Juvenile,SH-CO-061114-T-02,STv6,K039164_K498_KNRrr_6D
K039165,KNR_06E,K498_06E,6E,13045,,?,,,,,,Klamath River,,,Shasta River,,,,,101,,age 0,,2013,age 0,,2014_0611,6/11/14,2014,Juvenile,SH-CO-061114-T-03,STv6,K039165_K498_KNRrr_6E
K039166,KNR_06F,K498_06F,6F,13130,,?,,,,,,Klamath River,,,Shasta River,,,,,100,,age 0,,2013,age 0,,2014_0611,6/11/14,2014,Juvenile,SH-CO-061114-T-04,STv6,K039166_K498_KNRrr_6F
K039167,KNR_06G,K498_06G,6G,13169,,?,,,,,,Klamath River,,,Shasta River,,,,,96,,age 0,,2013,age 0,,2014_0611,6/11/14,2014,Juvenile,SH-CO-061114-T-05,STv6,K039167_K498_KNRrr_6G
K039168,KNR_06H,K498_06H,6H,13000,,?,,,,,,Klamath River,,,Shasta River,,,,,100,,age 0,,2013,age 0,,2014_0611,6/11/14,2014,Juvenile,SH-CO-061114-T-06,STv6,K039168_K498_KNRrr_6H
K039169,KNR_07A,K498_07A,7A,12738,,?,,,,,,Klamath River,,,Shasta River,,,,,108,,age 0,,2013,age 0,,2014_0611,6/11/14,2014,Juvenile,SH-CO-061114-T-07,STv6,K039169_K498_KNR_7A_partial_2C
K039170,KNR_07B,K498_07B,7B,13175,,?,,,,,,Klamath River,,,Shasta River,,,,,103,,age 0,,2013,age 0,,2014_0611,6/11/14,2014,Juvenile,SH-CO-061114-T-08,STv6,K039170_K498_KNRrr_7B
K039171,KNR_07C,K498_07C,7C,13145,,?,,,,,,Klamath River,,,Shasta River,,,,,108,,age 0,,2013,age 0,,2014_0611,6/11/14,2014,Juvenile,SH-CO-061114-T-09,STv6,K039171_K498_KNRrr_7C
K039172,KNR_07D,K498_07D,7D,13179,,?,,,,,,Klamath River,,,Shasta River,,,,,105,,age 0,,2013,age 0,,2014_0611,6/11/14,2014,Juvenile,SH-CO-061114-T-10,STv6,K039172_K498_KNRrr_7D
K039173,KNR_07E,K498_07E,7E,13052,,?,,,,,,Klamath River,,,Shasta River,,,,,91,,age 0,,2013,age 0,,2014_0611,6/11/14,2014,Juvenile,SH-CO-061114-T-11,STv6,K039173_K498_KNRrr_7E
K039174,KNR_07F,K498_07F,7F,13095,,?,,,,,,Klamath River,,,Shasta River,,,,,103,,age 0,,2013,age 0,,2014_0611,6/11/14,2014,Juvenile,SH-CO-061114-T-12,STv6,K039174_K498_KNRrr_7F
K039175,KNR_07G,K498_07G,7G,13065,,?,,,,,,Klamath River,,,Shasta River,,,,,98,,age 0,,2013,age 0,,2014_0611,6/11/14,2014,Juvenile,SH-CO-061114-T-13,STv6,K039175_K498_KNRrr_7G
K039176,KNR_07H,K498_07H,7H,13088,,?,,,,,,Klamath River,,,Shasta River,,,,,95,,age 0,,2013,age 0,,2014_0612,6/12/14,2014,Juvenile,SH-CO-061214-T-01,STv6,K039176_K498_KNRrr_7H
K039177,KNR_08A,K498_08A,8A,12773,,?,,,,,,Klamath River,,,Shasta River,,,,,109,,age 0,,2013,age 0,,2014_0612,6/12/14,2014,Juvenile,SH-CO-061214-T-02,STv6,K039177_K498_KNRrr_8A
K039178,KNR_08B,K498_08B,8B,12618,,?,,,,,,Klamath River,,,Shasta River,,,,,112,,age 0,,2013,age 0,,2014_0612,6/12/14,2014,Juvenile,SH-CO-061214-T-03,STv6,K039178_K498_KNRrr_8B
K039179,KNR_08C,K498_08C,8C,13128,,?,,,,,,Klamath River,,,Shasta River,,,,,102,,age 0,,2013,age 0,,2014_0614,6/14/14,2014,Juvenile,SH-CO-061414-T-01,STv6,K039179_K498_KNRrr_8C
K039180,KNR_08D,K498_08D,8D,12683,,?,,,,,,Klamath River,,,Shasta River,,,,,103,,age 0,,2013,age 0,,2014_0614,6/14/14,2014,Juvenile,SH-CO-061414-T-02,STv6,K039180_K498_KNRrr_8D
K039181,KNR_08E,K498_08E,8E,13120,,?,,,,,,Klamath River,,,Shasta River,,,,,102,,age 0,,2013,age 0,,2014_0616,6/16/14,2014,Juvenile,SH-CO-061614-T-01,STv6,K039181_K498_KNRrr_8E
K039182,KNR_08F,K498_08F,8F,13100,,?,,,,,,Klamath River,,,Shasta River,,,,,96,,age 0,,2013,age 0,,2014_0616,6/16/14,2014,Juvenile,SH-CO-061614-T-02,STv6,K039182_K498_KNRrr_8F
K039183,KNR_08G,K498_08G,8G,12760,,?,,,,,,Klamath River,,,Shasta River,,,,,91,,age 0,,2013,age 0,,2014_0616,6/16/14,2014,Juvenile,SH-CO-061614-T-03,STv6,K039183_K498_KNRrr_8G
K039184,KNR_08H,K498_08H,8H,12664,,?,,,,,,Klamath River,,,Shasta River,,,,,112,,age 0,,2013,age 0,,2014_0616,6/16/14,2014,Juvenile,SH-CO-061614-T-04,STv6,K039184_K498_KNRrr_8H
K039185,KNR_09A,K498_09A,9A,13025,,?,,,,,,Klamath River,,,Shasta River,,,,,110,,age 0,,2013,age 0,,2014_0616,6/16/14,2014,Juvenile,SH-CO-061614-T-05,STv6,K039185_K498_KNRrr_9A
K039186,KNR_09B,K498_09B,9B,12745,,?,,,,,,Klamath River,,,Shasta River,,,,,103,,age 0,,2013,age 0,,2014_0616,6/16/14,2014,Juvenile,SH-CO-061614-T-06,STv6,K039186_K498_KNRrr_9B
K039187,KNR_09C,K498_09C,9C,13133,,?,,,,,,Klamath River,,,Shasta River,,,,,99,,age 0,,2013,age 0,,2014_0616,6/16/14,2014,Juvenile,SH-CO-061614-T-07,STv6,K039187_K498_KNRrr_9C
K039188,KNR_09D,K498_09D,9D,13155,,?,,,,,,Klamath River,,,Shasta River,,,,,107,,age 0,,2013,age 0,,2014_0617,6/17/14,2014,Juvenile,SH-CO-061714-T-01,STv6,K039188_K498_KNRrr_9D
K039189,KNR_09E,K498_09E,9E,13139,,?,,,,,,Klamath River,,,Shasta River,,,,,107,,age 0,,2013,age 0,,2014_0617,6/17/14,2014,Juvenile,SH-CO-061714-T-02,STv6,K039189_K498_KNRrr_9E
K039190,KNR_09F,K498_09F,9F,12628,,?,,,,,,Klamath River,,,Shasta River,,,,,108,,age 0,,2013,age 0,,2014_0617,6/17/14,2014,Juvenile,SH-CO-061714-T-03,STv6,K039190_K498_KNRrr_9F
K039191,KNR_09G,K498_09G,9G,13156,,?,,,,,,Klamath River,,,Shasta River,,,,,101,,age 0,,2013,age 0,,2014_0618,6/18/14,2014,Juvenile,SH-CO-061814-T-01,STv6,K039191_K498_KNRrr_9G
K039192,KNR_09H,K498_09H,9H,13083,,?,,,,,,Klamath River,,,Shasta River,,,,,96,,age 0,,2013,age 0,,2014_0618,6/18/14,2014,Juvenile,SH-CO-061814-T-02,STv6,K039192_K498_KNRrr_9H
K039193,KNR_10A,K498_10A,10A,13086,,?,,,,,,Klamath River,,,Shasta River,,,,,106,,age 0,,2013,age 0,,2014_0618,6/18/14,2014,Juvenile,SH-CO-061814-T-03,STv6,K039193_K498_KNRrr_10A
